spectral_axis,intensity
4272.7687,0.8821955
4274.5416,0.8801684
4276.3144,0.9347106
4278.0873,0.9238092
4279.8601,0.9376112
4281.6329,0.9080499
4283.4058,0.9094568
4285.1786,0.9231917
4286.9515,0.9254278
4288.7243,0.9687328
4290.4972,0.94353
4292.27,0.8659573
4294.0428,0.9001489
4295.8157,0.972181
4297.5885,0.9769492
4299.3614,0.9480018
4301.1342,0.9501649
4302.9071,0.9311426
4304.6799,0.9633872
4306.4527,0.9547661
4308.2256,0.9507789
4309.9984,0.9403645
4311.7713,0.9800868
4313.5441,0.9707839
4315.317,0.9357053
4317.0898,0.9428512
4318.8626,0.9825217
4320.6355,0.9458804
4322.4083,0.8844182
4324.1812,0.9432673
4325.954,0.9230849
4327.7269,0.8735278
4329.4997,0.9232335
4331.2725,0.8956479
4333.0454,0.8761539
4334.8182,0.9203694
4336.5911,0.8959714
4338.3639,0.8772092
4340.1368,0.8547494
4341.9096,0.9099955
4343.6824,0.9700065
4345.4553,0.939582
4347.2281,0.9217409
4349.001,0.8913038
4350.7738,0.8578717
4352.5467,0.8747922
4354.3195,0.8507895
4356.0923,0.8443583
4357.8652,0.8702233
4359.638,0.8959757
4361.4109,0.9017882
4363.1837,0.876711
4364.9566,0.9019735
4366.7294,0.8617673
4368.5022,0.9205456
4370.2751,0.9089341
4372.0479,0.8671077
4373.8208,0.9466496
4375.5936,0.9268076
4377.3665,0.8826804
4379.1393,0.9364424
4380.9121,0.8969985
4382.685,0.8918161
4384.4578,0.8883623
4386.2307,0.8799694
4388.0035,0.8959839
4389.7764,0.867373
4391.5492,0.8631666
4393.322,0.8787206
4395.0949,0.8465077
4396.8677,0.8830168
4398.6406,0.9560043
4400.4134,0.9259481
4402.1862,0.9493904
4403.9591,0.9751222
4405.7319,0.9792966
4407.5048,0.9810658
4409.2776,0.9392024
4411.0505,0.9453712
4412.8233,1.006299
4414.5961,0.9996009
4416.369,0.923463
4418.1418,0.89142
4419.9147,0.9148415
4421.6875,0.946524
4423.4604,0.9694408
4425.2332,0.939509
4427.006,0.9913321
4428.7789,1.043099
4430.5517,1.004042
4432.3246,0.9939768
4434.0974,0.9693782
4435.8703,0.986582
4437.6431,1.006531
4439.4159,0.9817543
4441.1888,0.9657893
4442.9616,0.9715087
4444.7345,0.9941535
4446.5073,0.9431589
4448.2802,0.8908532
4450.053,0.9742052
4451.8258,0.9553399
4453.5987,0.9288368
4455.3715,0.9234859
4457.1444,0.8915504
4458.9172,0.9345759
4460.6901,0.9658109
4462.4629,0.9608501
4464.2357,0.9372711
4466.0086,0.8658711
4467.7814,0.9146222
4469.5543,0.940763
4471.3271,0.9592427
4473.1,0.9020939
4474.8728,0.8627325
4476.6456,0.9446044
4478.4185,0.9418063
4480.1913,0.9572676
4481.9642,0.9818511
4483.737,0.9403206
4485.5099,0.9667224
4487.2827,0.9711096
4489.0555,0.9995179
4490.8284,0.9406707
4492.6012,0.9388931
4494.3741,0.9548473
4496.1469,0.9274786
4497.9198,0.9514324
4499.6926,0.9896494
4501.4654,0.9778516
4503.2383,0.9930813
4505.0111,1.033587
4506.784,1.032855
4508.5568,0.9813891
4510.3297,0.9423645
4512.1025,0.9755071
4513.8753,1.003426
4515.6482,0.9864581
4517.421,0.9505427
4519.1939,0.9429187
4520.9667,0.9281006
4522.7395,0.9189272
4524.5124,0.9241131
4526.2852,0.9302496
4528.0581,0.9418485
4529.8309,0.9313737
4531.6038,0.9053256
4533.3766,0.8945388
4535.1494,0.9111735
4536.9223,0.9494317
4538.6951,0.911825
4540.468,0.9208545
4542.2408,0.9085914
4544.0137,0.9010057
4545.7865,0.8677975
4547.5593,0.8856365
4549.3322,0.9063311
4551.105,0.8775495
4552.8779,0.8437368
4554.6507,0.8465118
4556.4236,0.8796239
4558.1964,0.9253754
4559.9692,0.9217603
4561.7421,0.9193568
4563.5149,0.9436961
4565.2878,0.9184514
4567.0606,0.8813971
4568.8335,0.8798693
4570.6063,0.9412848
4572.3791,0.926203
4574.152,0.8966399
4575.9248,0.8841808
4577.6977,0.8973218
4579.4705,0.9472089
4581.2434,0.9451768
4583.0162,0.9554352
4584.789,1.025982
4586.5619,0.989383
4588.3347,1.008213
4590.1076,1.013637
4591.8804,0.9878626
4593.6533,0.9847212
4595.4261,0.9673873
4597.1989,0.9801482
4598.9718,0.9976948
4600.7446,0.9936129
4602.5175,1.011572
4604.2903,0.9673474
4606.0632,0.9210058
4607.836,0.9654997
4609.6088,0.9174874
4611.3817,0.9310381
4613.1545,0.9497552
4614.9274,0.9923568
4616.7002,1.013259
4618.4731,0.9714453
4620.2459,0.9583369
4622.0187,0.9477831
4623.7916,0.9491153
4625.5644,0.9710893
4627.3373,0.9739258
4629.1101,0.999449
4630.883,0.994424
4632.6558,0.9817052
4634.4286,1.037159
4636.2015,1.04103
4637.9743,1.08455
4639.7472,1.070219
4641.52,0.9727315
4643.2928,0.9960564
4645.0657,0.991343
4646.8385,0.9630269
4648.6114,1.000585
4650.3842,0.9900257
4652.1571,0.9609823
4653.9299,0.9423614
4655.7027,0.9494162
4657.4756,0.9621023
4659.2484,0.9815027
4661.0213,0.9812919
4662.7941,0.9892901
4664.567,0.9807309
4666.3398,0.9475524
4668.1126,0.9357762
4669.8855,0.9485768
4671.6583,0.9112378
4673.4312,0.8953726
4675.204,0.9227151
4676.9769,0.9382501
4678.7497,0.963787
4680.5225,0.9439663
4682.2954,0.925435
4684.0682,0.9320117
4685.8411,0.8893439
4687.6139,0.8717133
4689.3868,0.902769
4691.1596,0.9190366
4692.9324,0.9347856
4694.7053,0.8700979
4696.4781,0.8758777
4698.251,0.8888586
4700.0238,0.8727388
4701.7967,0.8755271
4703.5695,0.8471977
4705.3423,0.8598605
4707.1152,0.9109219
4708.888,0.8617814
4710.6609,0.8965556
4712.4337,0.9079428
4714.2066,0.8853843
4715.9794,0.9062566
4717.7522,0.9444694
4719.5251,0.9310098
4721.2979,0.9043123
4723.0708,0.9310194
4724.8436,0.8890289
4726.6165,0.8610074
4728.3893,0.849935
4730.1621,0.8624904
4731.935,0.8908989
4733.7078,0.9054785
4735.4807,0.874483
4737.2535,0.9175889
4739.0264,0.9461493
4740.7992,0.9314336
4742.572,0.9154195
4744.3449,0.9336931
4746.1177,0.9582431
4747.8906,0.9690481
4749.6634,0.9357665
4751.4363,0.9270274
4753.2091,0.9034607
4754.9819,0.9216536
4756.7548,0.908383
4758.5276,0.8709248
4760.3005,0.8739514
4762.0733,0.9010749
4763.8461,0.8808263
4765.619,0.8662127
4767.3918,0.83886
4769.1647,0.833213
4770.9375,0.8502165
4772.7104,0.8518953
4774.4832,0.90478
4776.256,0.8789263
4778.0289,0.8681139
4779.8017,0.8815767
4781.5746,0.8592299
4783.3474,0.8696674
4785.1203,0.871442
4786.8931,0.8839236
4788.6659,0.8778262
4790.4388,0.8455544
4792.2116,0.8760815
4793.9845,0.8401189
4795.7573,0.8579969
4797.5302,0.8642827
4799.303,0.8456883
4801.0758,0.8596917
4802.8487,0.8215637
4804.6215,0.8906522
4806.3944,0.9043856
4808.1672,0.8785331
4809.9401,0.8878324
4811.7129,0.8291461
4813.4857,0.8518872
4815.2586,0.8735898
4817.0314,0.8504156
4818.8043,0.8240232
4820.5771,0.8157634
4822.35,0.8478949
4824.1228,0.8747451
4825.8956,0.8190375
4827.6685,0.8339954
4829.4413,0.8609865
4831.2142,0.873564
4832.987,0.8751364
4834.7599,0.8211547
4836.5327,0.7957863
4838.3055,0.8411767
4840.0784,0.8356993
4841.8512,0.8431799
4843.6241,0.8422608
4845.3969,0.8377607
4847.1698,0.8004865
4848.9426,0.8049901
4850.7154,0.7543641
4852.4883,0.694306
4854.2611,0.7234388
4856.034,0.6818559
4857.8068,0.6425771
4859.5797,0.7021266
4861.3525,0.6908884
4863.1253,0.7292529
4864.8982,0.7367797
4866.671,0.6903044
4868.4439,0.730196
4870.2167,0.7367547
4871.9896,0.7469689
4873.7624,0.7784311
4875.5352,0.7964864
4877.3081,0.817508
4879.0809,0.839738
4880.8538,0.8556251
4882.6266,0.9041746
4884.3994,0.9049393
4886.1723,0.8956399
4887.9451,0.8385537
4889.718,0.8608091
4891.4908,0.8433462
4893.2637,0.8464463
4895.0365,0.8848073
4896.8093,0.8458343
4898.5822,0.8739005
4900.355,0.9085318
4902.1279,0.920732
4903.9007,0.9128926
4905.6736,0.9451113
4907.4464,0.945013
4909.2192,0.953907
4910.9921,0.9580913
4912.7649,0.9233885
4914.5378,0.944661
4916.3106,0.9183902
4918.0835,0.9442686
4919.8563,0.9879468
4921.6291,0.9565616
4923.402,1.00005
4925.1748,0.9957142
4926.9477,1.021541
4928.7205,0.9907264
4930.4934,0.9622441
4932.2662,1.055291
4934.039,0.966299
4935.8119,0.9811108
4937.5847,0.947797
4939.3576,0.9061647
4941.1304,0.9359359
4942.9033,0.9382413
4944.6761,0.9904746
4946.4489,0.9808688
4948.2218,0.9613501
4949.9946,0.955639
4951.7675,0.8941789
4953.5403,0.8731766
4955.3132,0.8752549
4957.086,0.9220673
4958.8588,0.9458502
4960.6317,0.9214532
4962.4045,0.9402689
4964.1774,1.011963
4965.9502,1.011072
4967.7231,0.9955498
4969.4959,1.004977
4971.2687,1.00236
4973.0416,1.059344
4974.8144,1.037138
4976.5873,1.016837
4978.3601,1.029715
4980.133,1.01982
4981.9058,1.015422
4983.6786,0.9952687
4985.4515,0.9924407
4987.2243,1.022962
4988.9972,1.036499
4990.77,1.021166
4992.5429,1.04708
4994.3157,1.085859
4996.0885,1.070597
4997.8614,1.077235
4999.6342,1.101982
5001.4071,1.068792
5003.1799,1.059509
5004.9527,1.060077
5006.7256,1.020781
5008.4984,1.037432
5010.2713,1.00671
5012.0441,1.037238
5013.817,1.039593
5015.5898,0.9464077
5017.3626,0.973376
5019.1355,0.9668823
5020.9083,0.944369
5022.6812,1.018059
5024.454,1.018714
5026.2269,0.9986103
5027.9997,0.9777461
5029.7725,0.9888216
5031.5454,0.9934648
5033.3182,1.008993
5035.0911,1.029413
5036.8639,1.037768
5038.6368,1.057253
5040.4096,1.043239
5042.1824,1.026746
5043.9553,1.078054
5045.7281,1.043099
5047.501,1.027013
5049.2738,1.021162
5051.0467,1.044912
5052.8195,1.037597
5054.5923,1.010686
5056.3652,1.056753
5058.138,1.028973
5059.9109,1.004139
5061.6837,1.01378
5063.4566,1.003398
5065.2294,1.045213
5067.0022,1.032927
5068.7751,1.036735
5070.5479,1.043446
5072.3208,1.021639
5074.0936,1.034604
5075.8665,1.03777
5077.6393,0.9761972
5079.4121,0.9718787
5081.185,0.955561
5082.9578,0.9645927
5084.7307,0.9823275
5086.5035,0.9733052
5088.2764,0.9582455
5090.0492,0.9384834
5091.822,0.9562641
5093.5949,0.9476004
5095.3677,0.9128839
5097.1406,1.009708
5098.9134,0.9927173
5100.6863,0.9775378
5102.4591,1.018256
5104.2319,1.053083
5106.0048,1.00452
5107.7776,1.042801
5109.5505,1.039924
5111.3233,1.047402
5113.0962,1.023574
5114.869,0.9903519
5116.6418,0.9995757
5118.4147,0.9708961
5120.1875,1.000132
5121.9604,0.9957302
5123.7332,1.008174
5125.506,1.0356
5127.2789,1.015695
5129.0517,0.9975805
5130.8246,1.031937
5132.5974,1.024471
5134.3703,0.9875565
5136.1431,1.007009
5137.9159,1.061759
5139.6888,1.002475
5141.4616,0.9352051
5143.2345,0.9909615
5145.0073,1.006763
5146.7802,1.003614
5148.553,0.9912058
5150.3258,0.9892718
5152.0987,1.005285
5153.8715,0.9844576
5155.6444,0.9661263
5157.4172,0.9254067
5159.1901,0.9345246
5160.9629,0.9832663
5162.7357,0.9916184
5164.5086,0.9527977
5166.2814,0.9592267
5168.0543,0.9793802
5169.8271,1.006148
5171.6,0.9814088
5173.3728,0.9709085
5175.1456,1.035186
5176.9185,1.015735
5178.6913,1.020281
5180.4642,1.015344
5182.237,1.000059
5184.0099,1.024544
5185.7827,0.9902778
5187.5555,1.013272
5189.3284,1.011333
5191.1012,0.9800054
5192.8741,0.9915239
5194.6469,0.9536077
5196.4198,0.9336387
5198.1926,0.9731696
5199.9654,0.9752266
5201.7383,0.9907871
5203.5111,1.017303
5205.284,1.004711
5207.0568,1.008641
5208.8297,0.9758596
5210.6025,1.025732
5212.3753,1.010448
5214.1482,0.9976872
5215.921,0.9791626
5217.6939,1.01275
5219.4667,1.054797
5221.2396,1.016336
5223.0124,0.9925441
5224.7852,1.013426
5226.5581,1.024214
5228.3309,1.017872
5230.1038,1.048642
5231.8766,1.052897
5233.6495,1.06471
5235.4223,1.097575
5237.1951,1.160248
5238.968,1.138617
5240.7408,1.06904
5242.5137,1.070336
5244.2865,0.9196314
5246.0593,0.7832311
5247.8322,0.9517068
5249.605,1.029621
5251.3779,1.015395
5253.1507,0.9743258
5254.9236,1.018438
5256.6964,1.027639
5258.4692,1.024222
5260.2421,1.042681
5262.0149,1.032447
5263.7878,1.044891
5265.5606,1.030642
5267.3335,0.9692033
5269.1063,0.9905617
5270.8791,1.013074
5272.652,1.002983
5274.4248,1.009609
5276.1977,0.9993055
5277.9705,0.9784417
5279.7434,0.9412071
5281.5162,0.9293933
5283.289,0.9848468
5285.0619,0.9614342
5286.8347,1.006898
5288.6076,1.016516
5290.3804,1.000497
5292.1533,1.034253
5293.9261,1.008037
5295.6989,1.035776
5297.4718,1.054393
5299.2446,0.9947253
5301.0175,1.03735
5302.7903,1.022853
5304.5632,0.997241
5306.336,0.9892516
5308.1088,0.9774128
5309.8817,1.012056
5311.6545,1.008039
5313.4274,0.9862012
5315.2002,1.024036
5316.9731,0.9946975
5318.7459,1.003333
5320.5187,0.9868432
5322.2916,0.9833944
5324.0644,1.057275
5325.8373,1.034612
5327.6101,1.026348
5329.383,1.001019
5331.1558,1.000458
5332.9286,1.024337
5334.7015,0.9916552
5336.4743,1.017271
5338.2472,1.02243
5340.02,1.020488
5341.7929,1.05483
5343.5657,1.049346
5345.3385,0.9919832
5347.1114,1.023706
5348.8842,1.02239
5350.6571,1.026251
5352.4299,0.9615191
5354.2028,1.01715
5355.9756,1.009999
5357.7484,1.00522
5359.5213,0.9989513
5361.2941,1.019516
5363.067,1.027632
5364.8398,1.049565
5366.6126,1.083724
5368.3855,1.068889
5370.1583,1.052537
5371.9312,1.015026
5373.704,1.036514
5375.4769,1.060916
5377.2497,1.077536
5379.0225,1.065784
5380.7954,1.058015
5382.5682,1.022518
5384.3411,1.027035
5386.1139,1.010229
5387.8868,1.0292
5389.6596,1.027065
5391.4324,1.034067
5393.2053,1.027214
5394.9781,1.00424
5396.751,0.9514932
5398.5238,0.995482
5400.2967,1.033314
5402.0695,1.048522
5403.8423,0.9938536
5405.6152,1.03023
5407.388,1.105027
5409.1609,1.059417
5410.9337,1.039818
