spectral_axis,intensity
4262.29,4451.244
4263.93,4304.212
4265.56,4115.684
4267.19,4563.441
4268.83,4729.612
4270.46,4341.269
4272.09,4370.002
4273.73,4739.976
4275.36,4921.053
4277,5025
4278.63,4638.742
4280.26,4753.301
4281.9,4739.179
4283.53,4925.705
4285.16,4893.513
4286.8,4832.93
4288.43,4458.06
4290.07,4383.417
4291.7,4674.056
4293.33,4480.876
4294.97,4100.628
4296.6,4178.99
4298.24,4313.952
4299.87,4676.286
4301.5,4829.348
4303.14,4637.173
4304.77,4426.156
4306.4,4430.573
4308.04,4890.063
4309.67,4928.958
4311.31,4596.839
4312.94,4883.636
4314.57,4996.458
4316.21,4592.19
4317.84,4956.048
4319.48,4689.153
4321.11,4452.311
4322.74,4689.48
4324.38,4877.935
4326.01,4863.582
4327.65,4711.406
4329.28,4879.969
4330.91,4771.419
4332.55,5055.967
4334.18,5297.475
4335.81,4757.715
4337.45,4925.274
4339.08,4838.195
4340.72,4788.591
4342.35,4656.47
4343.98,4869.443
4345.62,4731.215
4347.25,5006.23
4348.89,5022.554
4350.52,4736.726
4352.15,4933.345
4353.79,4941.629
4355.42,5012.082
4357.05,4884.347
4358.69,4817.667
4360.32,5045.255
4361.96,5116.433
4363.59,4695.415
4365.22,4774.152
4366.86,4761.875
4368.49,4550.942
4370.12,4435.871
4371.76,4480.786
4373.39,4580.387
4375.03,4425.787
4376.66,4502.429
4378.29,4661.464
4379.93,4992.787
4381.56,5055.291
4383.2,5680.54
4384.83,5760.261
4386.46,5740.101
4388.1,5923.067
4389.73,6054.036
4391.36,5815.403
4393,5771.875
4394.63,5594.578
4396.27,6048.523
4397.9,6112.818
4399.53,5935.634
4401.17,6004.051
4402.8,6371.914
4404.44,6952.82
4406.07,6816.444
4407.7,6969.698
4409.34,6250.57
4410.97,6259.957
4412.6,6561.329
4414.24,6600.669
4415.87,6660.83
4417.51,6435.492
4419.14,6266.32
4420.77,6171.94
4422.41,5964.799
4424.04,6139.612
4425.68,6496.919
4427.31,6741.817
4428.94,6327.997
4430.58,6709.286
4432.21,7333.285
4433.85,7115.149
4435.48,6749.234
4437.11,6551.143
4438.75,6501.482
4440.38,6670.849
4442.02,6431.24
4443.65,6382.455
4445.28,6451.995
4446.92,6326.966
4448.55,6478.57
4450.18,6045.827
4451.82,5759.191
4453.45,5618.427
4455.09,5766.391
4456.72,5800.177
4458.35,5813.825
4459.99,5907.712
4461.62,6073.13
4463.25,5984.547
4464.89,6001.043
4466.52,5733.912
4468.16,5711.545
4469.79,5836.183
4471.42,5717.238
4473.06,5817.023
4474.69,5641.075
4476.32,5653.34
4477.96,5780.977
4479.59,5693.135
4481.23,6077.009
4482.86,6137.896
4484.49,5990.885
4486.13,5863.985
4487.76,5785.669
4489.4,5834.942
4491.03,5777.896
4492.66,5904.56
4494.3,5618.566
4495.93,5825.145
4497.56,5938.247
4499.2,5723.34
4500.83,5820.611
4502.47,6016.282
4504.1,5496.892
4505.73,5872.747
4507.37,5971.614
4509,5822.51
4510.64,5907.629
4512.27,5693.743
4513.9,5671.353
4515.54,6012.616
4517.17,5988.076
4518.81,6232.308
4520.44,6009.143
4522.07,5969.771
4523.71,5970.893
4525.34,6083.031
4526.98,5689.849
4528.61,5655.643
4530.24,5863.208
4531.88,5836.319
4533.51,5955.098
4535.14,5899.173
4536.78,5726.895
4538.41,5829.61
4540.05,6161.442
4541.68,6259.524
4543.31,6393.437
4544.95,6135.803
4546.58,6449.703
4548.22,6370.279
4549.85,6384.688
4551.48,6267.106
4553.12,6137.765
4554.75,6310.397
4556.38,6164.222
4558.02,6157.89
4559.65,6383.048
4561.29,6416.338
4562.92,6237.522
4564.55,6118.756
4566.19,6152.589
4567.82,6539.521
4569.45,6595.463
4571.09,6326.148
4572.72,6196.43
4574.36,6467.519
4575.99,6636.191
4577.62,6574.321
4579.26,6383.261
4580.89,6334.418
4582.52,6670.713
4584.16,6621.645
4585.79,6533.154
4587.43,6357.903
4589.06,6528.635
4590.69,6955.171
4592.33,6748.197
4593.96,6413.529
4595.6,6375.97
4597.23,6215.807
4598.86,6129.328
4600.5,6365.786
4602.13,6414.275
4603.77,6424.932
4605.4,6117.348
4607.03,6428.518
4608.67,6564.467
4610.3,6303.194
4611.94,6289.081
4613.57,6405.112
4615.2,6474.796
4616.84,6677.638
4618.47,6347.053
4620.1,6248.774
4621.74,6545.734
4623.37,6625.712
4625.01,6671.277
4626.64,6715.617
4628.27,6903.862
4629.91,6767.34
4631.54,6854.255
4633.18,6892.395
4634.81,6502.272
4636.44,6743.68
4638.08,6539.416
4639.71,6595.314
4641.34,7087.202
4642.98,7034.812
4644.61,6589.084
4646.25,6755.474
4647.88,6842.381
4649.51,6627.209
4651.15,6733.66
4652.78,6642.333
4654.41,6502.906
4656.05,6503.841
4657.68,6687.9
4659.32,6742.426
4660.95,6788.847
4662.58,6883.752
4664.22,6864.178
4665.85,6828.018
4667.49,6811.677
4669.12,6302.599
4670.75,6281.913
4672.39,6635.629
4674.02,6750.669
4675.65,6693.379
4677.29,6618.96
4678.92,6800.902
4680.56,6764.852
4682.19,6954.324
4683.82,7291.949
4685.46,7102.183
4687.09,6835.41
4688.73,6898.001
4690.36,7159.352
4691.99,7277.825
4693.63,6788.448
4695.26,6771.765
4696.9,6973.408
4698.53,7054.054
4700.16,7029.459
4701.8,6769.057
4703.43,7114.279
4705.06,7039.295
4706.7,6852.808
4708.33,6987.728
4709.97,7014.513
4711.6,7030.985
4713.23,6814.652
4714.87,6591.246
4716.5,6705.631
4718.14,6725.893
4719.77,6863.459
4721.4,6692.68
4723.04,6686.531
4724.67,6491.976
4726.3,6634.657
4727.94,6736.591
4729.57,6925.297
4731.21,7254.669
4732.84,7067.77
4734.47,7277.051
4736.11,6939.578
4737.74,6586.41
4739.38,6879.874
4741.01,6703.308
4742.64,6546.157
4744.28,6410.202
4745.91,6857.224
4747.54,6730.852
4749.18,6521.656
4750.81,7014.792
4752.45,7036.134
4754.08,7008.776
4755.71,7126.842
4757.35,7212.169
4758.98,7180.162
4760.61,7304.228
4762.25,7250.979
4763.88,7109.771
4765.52,7106.767
4767.15,7056.416
4768.78,7042.151
