spectral_axis,intensity
4392.94,23267.33
4394.56,23119.9
4396.19,22825.19
4397.81,21906.48
4399.44,22180.47
4401.06,22201.99
4402.68,22274.22
4404.31,23771.6
4405.93,23004.25
4407.56,21728.29
4409.18,20768.58
4410.8,20132.56
4412.43,19425.87
4414.05,18414.65
4415.68,17589.43
4417.3,17329.42
4418.92,17172.32
4420.55,17105.37
4422.17,17072.27
4423.8,16467.07
4425.42,15859.82
4427.04,16341.68
4428.67,16965.77
4430.29,16576.66
4431.92,16632.93
4433.54,16546.94
4435.16,16288.36
4436.79,16294.94
4438.41,16515.25
4440.04,16657.27
4441.66,16362.32
4443.28,16173.84
4444.91,16053.45
4446.53,15787.06
4448.16,15711.56
4449.78,15841.43
4451.4,16252.62
4453.03,16566.14
4454.65,16562.07
4456.28,16182.58
4457.9,16035.26
4459.52,16134.36
4461.15,16132.39
4462.77,16076.98
4464.4,15773.86
4466.02,15970.18
4467.65,15622.15
4469.27,15647.03
4470.89,15836.71
4472.52,16150.28
4474.14,16034.92
4475.77,15408.24
4477.39,15440.89
4479.01,15550.57
4480.64,15890.69
4482.26,16261.54
4483.89,16315.01
4485.51,16440.65
4487.13,16215.78
4488.76,16490.25
4490.38,16533.1
4492.01,16296.97
4493.63,16256.21
4495.25,16572.08
4496.88,16329.11
4498.5,15944.44
4500.13,16056.49
4501.75,15934.83
4503.38,16079.54
4505,16432.02
4506.62,16276.3
4508.25,16489.55
4509.87,16894.99
4511.49,17148.05
4513.12,17184.07
4514.74,16606.82
4516.37,16719.91
4517.99,16715.22
4519.61,17137.32
4521.24,16780.73
4522.86,16421.29
4524.49,16767.46
4526.11,16845.78
4527.73,17220.02
4529.36,16999.37
4530.98,16997.79
4532.61,16767.6
4534.23,16897.07
4535.85,17009.68
4537.48,17150.48
4539.1,16891.24
4540.73,16799
4542.35,17097.12
4543.98,17363.85
4545.6,17149.02
4547.22,17237.65
4548.85,17474.8
4550.47,17428.29
4552.1,17563.17
4553.72,17824.83
4555.34,17572.12
4556.97,17568.92
4558.59,17457.24
4560.22,17310.05
4561.84,16882.04
4563.46,17043.54
4565.09,17016.69
4566.71,16863.82
4568.34,17128.26
4569.96,16885.79
4571.58,16205.46
4573.21,16583.2
4574.83,16789.22
4576.46,17097.96
4578.08,16903.56
4579.7,17179.47
4581.33,17503.9
4582.95,17861.98
4584.58,17696.97
4586.2,17092.12
4587.82,17265.24
4589.45,17357.01
4591.07,17536.69
4592.7,17540.41
4594.32,17434.5
4595.94,17457.1
4597.57,17160.35
4599.19,17369.51
4600.82,17403.75
4602.44,17407.94
4604.06,17559.78
4605.69,17494.05
4607.31,17061.91
4608.94,17347
4610.56,17576.75
4612.19,17669.13
4613.81,17881.37
4615.43,17329.35
4617.06,17990.02
4618.68,17423.53
4620.31,17761.15
4621.93,17679.76
4623.55,17106.1
4625.18,17393.58
4626.8,16959.07
4628.43,16783.8
4630.05,17370.56
4631.67,17107.68
4633.3,17132.78
4634.92,17343.05
4636.55,17101.46
4638.17,17080.96
4639.79,16991.83
4641.42,16860.39
4643.04,16765.35
4644.67,17504.96
4646.29,17000.03
4647.91,17063.34
4649.54,17161.51
4651.16,17395.13
4652.79,17733.4
4654.41,17776.74
4656.03,17997.82
4657.66,17141.3
4659.28,17970.83
4660.91,17641.05
4662.53,17842.35
4664.15,17806.92
4665.78,17766.12
4667.4,17516.61
4669.03,18168.58
4670.65,17730.65
4672.27,17764.03
4673.9,18163.02
4675.52,18236.98
4677.15,18001.65
4678.77,18070.78
4680.4,18051.69
4682.02,18040.32
4683.64,17999.88
4685.27,18521.22
4686.89,18271.64
4688.52,18159.08
4690.14,17901.49
4691.76,17672.44
4693.39,18372.66
4695.01,18314.32
4696.64,17994.74
4698.26,18420.85
4699.88,18400.24
4701.51,18891.79
4703.13,18682.53
4704.76,18858.24
4706.38,18608.31
4708,18370.01
4709.63,18565.98
4711.25,18179.85
4712.88,18360.72
4714.5,18563.51
4716.12,18649.58
4717.75,19068.91
4719.37,18922.82
4721,19244.6
4722.62,19637.96
4724.24,19422.57
4725.87,19554.44
4727.49,19992.81
4729.12,20948.85
4730.74,20772.17
4732.36,20620.83
4733.99,19730.44
4735.61,18455.76
4737.24,18130.71
4738.86,17872.13
4740.48,17745.78
4742.11,17639.6
4743.73,17738.49
4745.36,17668.53
4746.98,17442.61
4748.6,17687.61
4750.23,17596.72
4751.85,17134.34
4753.48,16899.19
4755.1,17272.92
4756.73,17185.61
4758.35,17112.01
4759.97,17382.13
4761.6,17125.66
4763.22,16778.62
4764.85,17021.19
4766.47,17273.97
4768.09,16920.5
4769.72,16805.53
4771.34,16706.38
4772.97,16333.38
4774.59,16373.07
4776.21,16067.99
4777.84,16124.96
4779.46,16176.43
4781.09,16715.2
4782.71,16466.68
4784.33,16581.02
4785.96,16622.49
4787.58,16214.12
4789.21,16433.01
4790.83,16254.78
4792.45,15913.27
4794.08,16317.54
4795.7,16082.26
4797.33,15827.52
4798.95,15865.8
4800.57,15503.93
4802.2,15603.86
4803.82,15836.33
4805.45,15642.63
4807.07,15739.3
4808.69,15731.41
4810.32,15506.94
4811.94,15444.08
4813.57,15364.25
4815.19,15467.67
4816.81,15784.36
4818.44,15882.94
4820.06,15710.34
4821.69,15649.3
4823.31,15734.3
4824.94,15735.29
4826.56,15683.59
4828.18,15673.2
4829.81,15744.93
4831.43,15675.93
4833.06,15520.9
4834.68,15993.51
4836.3,15952.6
4837.93,15664.81
4839.55,15871.41
4841.18,15648.73
4842.8,15884.45
4844.42,16009.96
4846.05,15985.93
4847.67,16092.55
4849.3,16284.71
4850.92,16233.63
4852.54,15996.78
4854.17,16238.55
4855.79,16642.83
4857.42,16815.14
4859.04,16806.55
4860.66,16901.85
4862.29,17409.57
4863.91,17608.94
4865.54,17795.02
4867.16,18362.37
4868.78,18838.54
4870.41,19278.99
4872.03,19112.39
4873.66,19308.79
4875.28,20067.93
4876.9,20526.14
4878.53,20892.67
4880.15,21583.93
4881.78,21740.29
4883.4,22457.3
4885.02,22973.3
4886.65,23334.82
4888.27,24203.49
4889.9,24882.99
4891.52,24562.31
4893.15,25367.73
4894.77,25510.34
4896.39,25763.21
4898.02,26370.43
4899.64,27613.92
4901.27,28285.81
4902.89,28148.2
4904.51,29233.99
4906.14,30546.81
4907.76,31232.78
4909.39,29818.07
4911.01,27905.34
4912.63,27255.52
4914.26,26300.71
4915.88,25140.55
4917.51,24814.51
4919.13,24909.25
4920.75,24325.91
4922.38,23543.26
4924,24864.48
4925.63,25250.41
4927.25,25621.67
4928.87,24769.19
4930.5,23993.52
4932.12,23459.39
4933.75,23042.31
4935.37,22243.06
4936.99,21542.17
4938.62,21058.79
4940.24,20265.34
4941.87,20039.2
4943.49,19801.98
4945.11,19544.45
4946.74,18995.59
4948.36,18462.88
4949.99,18317.03
4951.61,18174.42
4953.23,18025.69
4954.86,17905.51
4956.48,17042.82
4958.11,16557.11
4959.73,17626.34
4961.35,17575
4962.98,17279.31
4964.6,17268.8
4966.23,17183.01
4967.85,16901.85
4969.48,16781.98
4971.1,16695.14
4972.72,16851.9
4974.35,17115.72
4975.97,17114.62
4977.6,17095.65
4979.22,16864.14
4980.84,16637.25
4982.47,16695.9
4984.09,16366.19
4985.72,16367.36
4987.34,16448.85
4988.96,16579.7
4990.59,16791.69
4992.21,16767.59
4993.84,16999.94
4995.46,17431.79
4997.08,18133.34
4998.71,19203.99
5000.33,20722.76
5001.96,23311.77
5003.58,27938.76
5005.2,32386.29
5006.83,32550.03
5008.45,29335.64
5010.08,24443.61
5011.7,21604.86
5013.32,18539.95
5014.95,16360.77
5016.57,15952.71
5018.2,15603.74
5019.82,15209.13
5021.44,15249.03
5023.07,15104.78
5024.69,14743.3
5026.32,14579.22
5027.94,14455.72
5029.56,14461.59
5031.19,14762.09
5032.81,14631.21
5034.44,14736.03
5036.06,15692.47
5037.69,15784.56
5039.31,15828.58
5040.93,16740.76
5042.56,17572.3
5044.18,19208.33
5045.81,20350.76
5047.43,23346.88
5049.05,29270.45
5050.68,42836.47
5052.3,58661.24
5053.93,65521.29
5055.55,63700.76
5057.17,52294.09
5058.8,37833.07
5060.42,27385.36
5062.05,21681.06
5063.67,19016.51
5065.29,17427.48
5066.92,16186.53
5068.54,15353.22
5070.17,15139.23
5071.79,15538.17
5073.41,15218.45
5075.04,14888.88
5076.66,14802.17
5078.29,14964.35
5079.91,15041.66
5081.53,15151.77
5083.16,14623.48
5084.78,14299.95
5086.41,14419.94
5088.03,14216.89
5089.65,14179.26
5091.28,14278.43
5092.9,13917.41
5094.53,13896.8
5096.15,14050.06
5097.77,13765.85
5099.4,13534.4
5101.02,13512.92
5102.65,13705.7
5104.27,13771.09
5105.9,13952.89
5107.52,13672.93
5109.14,13758.49
5110.77,14026.91
5112.39,13445.33
5114.02,13171.92
5115.64,13070.49
5117.26,12927.58
5118.89,13135
5120.51,12960.56
5122.14,13003.29
5123.76,13223.74
5125.38,13148.57
5127.01,12905.4
5128.63,12752.67
5130.26,12929.15
5131.88,12763.18
5133.5,12520.89
5135.13,12947.41
5136.75,13235.23
5138.38,13093.07
5140,13348.55
5141.62,13417.27
5143.25,13023.16
5144.87,12930.31
5146.5,13180.78
5148.12,13025.74
5149.74,12806.61
5151.37,12996.68
5152.99,13159.71
5154.62,13031.14
5156.24,12843.3
5157.86,12669.5
5159.49,12807.2
5161.11,12956.23
5162.74,12715.75
5164.36,12839.73
5165.98,13135.33
5167.61,13110.2
5169.23,12909.42
5170.86,12653.58
5172.48,12581.06
5174.1,12614.88
5175.73,12486.1
5177.35,12459.09
5178.98,12634.64
5180.6,12822.64
5182.23,13112.35
5183.85,12894.63
5185.47,12889.25
5187.1,13004.73
5188.72,12940.03
5190.35,13102.9
5191.97,13341.51
5193.59,13391.89
5195.22,13221.42
5196.84,13351.33
5198.47,13488.84
5200.09,13801.4
5201.71,13823.43
5203.34,13896.17
5204.96,14032.05
5206.59,14286.42
5208.21,14309.92
5209.83,14104.36
5211.46,14039.21
5213.08,13870.63
5214.71,13359.82
5216.33,12940.16
5217.95,12491.29
5219.58,12743.23
5221.2,12853.74
5222.83,12893.19
5224.45,13102.7
5226.07,13398.97
5227.7,13546.42
5229.32,13514.21
5230.95,13218.01
5232.57,12828.67
5234.19,12544.85
5235.82,12638.75
5237.44,12960.95
5239.07,13080.7
5240.69,13283.52
5242.31,13044.01
5243.94,12664.04
5245.56,13185.57
5247.19,13589.99
5248.81,13600.77
5250.44,13439.42
5252.06,12974.71
5253.68,12722.85
5255.31,12578.41
5256.93,12288.61
5258.56,12523.51
5260.18,12657.01
5261.8,12782.6
5263.43,12812.04
5265.05,12689.38
5266.68,12828.8
5268.3,12885.46
5269.92,12898.64
5271.55,12685.22
5273.17,12543.48
5274.8,12488.47
5276.42,12891.04
5278.04,12841.06
5279.67,12622.09
5281.29,12765.38
5282.91,12996.78
5284.54,12991.25
5286.16,12894.72
5287.79,13053.11
5289.41,13100.75
5291.04,13079.1
5292.66,13224.89
5294.28,12825.69
5295.91,13005.92
5297.53,12919.74
5299.16,12719.37
5300.78,12733.69
5302.4,12847.95
5304.03,12735.68
5305.65,12857.62
5307.28,12952.87
5308.9,13188.21
5310.52,13271.46
5312.15,12995.45
5313.77,12741.91
5315.4,12456.86
5317.02,12442.39
5318.64,12427.21
5320.27,12500.41
5321.89,12729.26
5323.52,13008.41
5325.14,13035.22
5326.76,13017.59
5328.39,13334.83
5330.01,12867.02
5331.64,13104.94
5333.26,12599.49
5334.89,12818.8
5336.51,12896.63
5338.13,12899.93
5339.76,12900.2
5341.38,13363.48
5343.01,13037.46
5344.63,13055.37
5346.25,13184.07
5347.88,12989.41
5349.5,13239.13
5351.12,13134.09
5352.75,12988.34
5354.37,13668.52
5356,14010.52
5357.62,13502.02
5359.24,14133.95
5360.87,13624.56
5362.49,13892.78
5364.12,13503.66
5365.74,13267.24
5367.36,13335.89
5368.99,13152.38
5370.61,2081.188
5372.24,12761.63
5373.86,12884.75
5375.49,12952.38
5377.11,12252.23
5378.73,12010.16
5380.36,12203.22
5381.98,12373.77
5383.61,12593.81
5385.23,12219.58
5386.85,12618.31
5388.48,12575.66
5390.1,12964.38
5391.73,12421
5393.35,12132.11
5394.97,12821.57
5396.6,12416.67
5398.22,12069.63
5399.85,12290.53
5401.47,12649.02
5403.09,12396.61
5404.72,12274.56
5406.34,12226.11
5407.97,12304.06
5409.59,12535.28
5411.21,12150.4
5412.84,12228.1
5414.46,12232.01
5416.09,12095.23
5417.71,11975.47
5419.34,12032.93
5420.96,11940.97
5422.58,12066.49
5424.21,11753.65
5425.83,12045.06
5427.45,12048.98
5429.08,11721.17
5430.7,12027.17
5432.33,12246.59
5433.95,12079.74
5435.57,11762.39
5437.2,12080.17
5438.82,11894.94
5440.45,12185.81
5442.07,12124.78
5443.69,11750.63
5445.32,11711.45
5446.94,11581.36
5448.57,11497.4
5450.19,11350.96
5451.81,11354.05
5453.44,11668.63
5455.06,11694.9
5456.69,11639.6
5458.31,11603.74
5459.94,11549.64
5461.56,11731.77
5463.18,12052.1
5464.81,12104.79
5466.43,11933.33
5468.06,12075.87
5469.68,12369.5
5471.3,12158.76
5472.93,11985.28
5474.55,12029.51
5476.18,11906.39
5477.8,11992.52
5479.42,12030.49
5481.05,11728.16
5482.67,11916.75
5484.3,11895.96
5485.92,11547.12
5487.54,11337
5489.17,11415.79
5490.79,11880
5492.42,12254.73
5494.04,11743.68
5495.66,11631.4
5497.29,11639.61
5498.91,11786.48
5500.54,11546.18
5502.16,11379.28
5503.78,11557.16
5505.41,11609.16
5507.03,11542.24
5508.66,11371.34
5510.28,11484.97
5511.9,11618.07
5513.53,11368.64
5515.15,11415.42
5516.78,11262.61
5518.4,11391.31
5520.02,11433
5521.65,11464.28
5523.27,11463.44
5524.9,11284.74
5526.52,11205.46
5528.15,11570.08
5529.77,10895.37
5531.39,11374.17
5533.02,11616.66
5534.64,11647.48
5536.27,11500.75
5537.89,11565.3
5539.51,11399.23
5541.14,11571.03
5542.76,11407.32
5544.39,11304.69
5546.01,11730.52
5547.63,11124.08
5549.26,11914.87
5550.88,11723.65
5552.51,10008.18
5554.13,11271.29
5555.75,11831.23
5557.38,11540.67
5559,11537.74
5560.63,11623.52
5562.25,11518.95
5563.88,11485.89
5565.5,11613.25
5567.12,11637.5
5568.75,11939.13
5570.37,12588.57
5571.99,13770.17
5573.62,14953.28
5575.24,12364.24
5576.87,9170.416
5578.49,10337.82
5580.11,11832.85
5581.74,12780.65
5583.36,12725.52
5584.99,12239.12
5586.61,12304.82
5588.23,11934.78
5589.86,11836.06
5591.48,11808.91
5593.11,11486.82
5594.73,11509.7
5596.35,11480.82
5597.98,11377.07
5599.6,11191.99
5601.23,11362.21
5602.85,11338.01
5604.48,11370.34
5606.1,11628.93
5607.72,11483.36
5609.35,11471.75
5610.97,11489.31
5612.6,11583.17
5614.22,11502.4
5615.84,11462.95
5617.47,11412.35
5619.09,11293.27
5620.72,11319.44
5622.34,11183.75
5623.96,10965.37
5625.59,11056.32
5627.21,10955.51
5628.84,10924.86
5630.46,10954.57
5632.08,11404.94
5633.71,11376.25
5635.33,11274.68
5636.96,11097.37
5638.58,11072.57
5640.2,11027.18
5641.83,10950.36
5643.45,10832.8
5645.08,10806.14
5646.7,10732.62
5648.32,10677.82
5649.95,10774.16
5651.57,11068.79
5653.2,11138.84
5654.82,11145.45
5656.44,11211.5
5658.07,11161.24
5659.69,11178.24
5661.32,11203.36
5662.94,11127.21
5664.56,10892.34
5666.19,10846.64
5667.81,10923.28
5669.44,11248.11
5671.06,11236.44
5672.69,11127.68
5674.31,10884.32
5675.93,11152.27
5677.56,10989.8
5679.18,10960.29
5680.81,11262.16
5682.43,11662.74
5684.05,11380.79
5685.68,11163.14
5687.3,11455.24
5688.93,11137.65
5690.55,10987.86
5692.17,10868.63
5693.8,10731.08
5695.42,10807.33
5697.05,10774.02
5698.67,10696.07
5700.29,10779.91
5701.92,11025.06
5703.54,10821.38
5705.17,10303.94
5706.79,10120.71
5708.41,10511.28
5710.04,10836.66
5711.66,11124.95
5713.29,10757.45
5714.91,10851.59
5716.53,10773.85
5718.16,10400.29
5719.78,10541.39
5721.41,10692.51
5723.03,10859.65
5724.65,11124.68
5726.28,10834.83
5727.9,10975.52
5729.53,11149.22
5731.15,11122.41
5732.77,11023.67
5734.4,10860.93
5736.02,10694.93
5737.65,10802.22
5739.27,10763.65
5740.9,10710.37
5742.52,10644.98
5744.14,11036.38
5745.77,10922.06
5747.39,10780.64
5749.02,10603.04
5750.64,11085.45
5752.26,11255.49
5753.89,11112.29
5755.51,10516
5757.14,10586.66
5758.76,10712.75
5760.38,10780.11
5762.01,10714.61
5763.63,10792.09
5765.26,10951.59
5766.88,11174.79
5768.5,11661.81
5770.13,11576.93
5771.75,11612.48
5773.38,11710.75
5775,12095.79
5776.62,12220.97
5778.25,11899.82
5779.87,11343.72
5781.5,11331.32
5783.12,11461.69
5784.74,11447.01
5786.37,11319.76
5787.99,11235.61
5789.62,11074.48
5791.24,10968.14
5792.86,10955.93
5794.49,10856.09
5796.11,10953.76
5797.74,10969.04
5799.36,10812.97
5800.98,11215.54
5802.61,11259.3
5804.23,11267.64
5805.86,11361.22
5807.48,10723.79
5809.1,10974.14
5810.73,11355.48
5812.35,11119.52
5813.98,11311.35
5815.6,11141.34
5817.23,10807.35
5818.85,10760.88
5820.47,11267.42
5822.1,11332.06
5823.72,11066.04
5825.35,11248.54
5826.97,11187.43
5828.59,11143.52
5830.22,11109.84
5831.84,10892.8
5833.47,10905.38
5835.09,10909.42
5836.71,10908.03
5838.34,10592.72
5839.96,10664.33
5841.59,10680.11
5843.21,10409.37
5844.83,11019.52
5846.46,11008.28
5848.08,10839.36
5849.71,10690.76
5851.33,10718.39
5852.95,10829.34
5854.58,10977.08
5856.2,11266.66
5857.83,11075.87
5859.45,11037.26
5861.07,11070.24
5862.7,11020.4
5864.32,11249.66
5865.95,11257.61
5867.57,11035.86
5869.19,11416.53
5870.82,11269.18
5872.44,11104.88
5874.07,10938.54
5875.69,11204.71
5877.31,11132.81
5878.94,11092.44
5880.56,11271.02
5882.19,11102.14
5883.81,11184.99
5885.44,11247.07
5887.06,11035.42
5888.68,10747.87
5890.31,10650.29
5891.93,10580.5
5893.56,10364.96
5895.18,10773.27
5896.8,10866
5898.43,10789.29
5900.05,11170.12
5901.68,11315.86
5903.3,11376.69
5904.92,11368.95
5906.55,11655.56
5908.17,11837.32
5909.8,11925.93
5911.42,11919.84
5913.04,12006.95
5914.67,11893.74
5916.29,11870.64
5917.92,12158.46
5919.54,12349.18
5921.16,12326.79
5922.79,12333.02
5924.41,12661.89
5926.04,12741.99
5927.66,13018.48
5929.28,13337.41
5930.91,13592.14
5932.53,13401.02
5934.16,13233.2
5935.78,13045.29
5937.4,12829.63
5939.03,12661.38
5940.65,12420.59
5942.28,12099.13
5943.9,11767.22
5945.52,11434.38
5947.15,11276.78
5948.77,11368.49
5950.4,11451.85
5952.02,11481.39
5953.65,11554.31
5955.27,11771.63
5956.89,11833.65
5958.52,11703.38
5960.14,11545.95
5961.77,11448.12
5963.39,11513.93
5965.01,11468.18
5966.64,11406.12
5968.26,11511.59
5969.89,11131.39
5971.51,10935.52
5973.13,10807.89
5974.76,10854.52
5976.38,10843.01
5978.01,10897.34
5979.63,10977.5
5981.25,10750.05
5982.88,10712.19
5984.5,10727.05
5986.13,10810.65
5987.75,10789.55
5989.37,10849.33
5991,10857.58
5992.62,10794.46
5994.25,10448.94
5995.87,10346.2
5997.49,10359.66
5999.12,10677.3
6000.74,10575.4
6002.37,10571.42
6003.99,10606.09
6005.61,10790.49
6007.24,10678.87
6008.86,10543.48
6010.49,10399.19
6012.11,10525.93
6013.73,10572.33
6015.36,10658.2
6016.98,10754.81
6018.61,10805.46
6020.23,10794.76
6021.85,10830.75
6023.48,10917.45
6025.1,10745.41
6026.73,10626.29
6028.35,10548.37
6029.98,10569.75
6031.6,10601.36
6033.22,10652.62
6034.85,10665.22
6036.47,10606.35
6038.1,10459.37
6039.72,10474.08
6041.34,10510.54
6042.97,10554.98
6044.59,10611.26
6046.22,10528.86
6047.84,10365.96
6049.46,10053.64
6051.09,10233.16
6052.71,10395.55
6054.34,10540.49
6055.96,10438.74
6057.58,10303.99
6059.21,10181.74
6060.83,10062.33
6062.46,9831.405
6064.08,10023.73
6065.7,10184.86
6067.33,10335.67
6068.95,10163.19
6070.58,10113.95
6072.2,10103.03
6073.82,10190.48
6075.45,10384.26
6077.07,10246.53
6078.7,10081.95
6080.32,10089.24
6081.94,10237.31
6083.57,10188.72
6085.19,10097.34
6086.82,10212.15
6088.44,10372.27
6090.06,10424.84
6091.69,10417.68
6093.31,10495.1
6094.94,10445.92
6096.56,10347.61
6098.19,10217.96
6099.81,10053.27
6101.43,10085.65
6103.06,10113.79
6104.68,10166.36
6106.31,10443.51
6107.93,10452.34
6109.55,10407.13
6111.18,10310.79
6112.8,10631.34
6114.43,10470.67
6116.05,10279.82
6117.67,10252.68
6119.3,10364.3
6120.92,10256.66
6122.55,10128.3
6124.17,10253.71
6125.79,10260.64
6127.42,10349.67
6129.04,10470.99
6130.67,10676.43
6132.29,11030.15
6133.91,11129.59
6135.54,11044.66
6137.16,11347.58
6138.79,11490.52
6140.41,11738.4
6142.03,12127.51
6143.66,12490.42
6145.28,12190.99
6146.91,11868.55
6148.53,11563.84
6150.15,11233.77
6151.78,11004.56
6153.4,10783.68
6155.03,10569.15
6156.65,10117.76
6158.27,10073.21
6159.9,10083.28
6161.52,9963.548
6163.15,10097.1
6164.77,10170.49
6166.4,10215.62
6168.02,10228.47
6169.64,9923.614
6171.27,9815.942
6172.89,9814.887
6174.52,10188.47
6176.14,10111.97
6177.76,10040.73
6179.39,9967.507
6181.01,9965.979
6182.64,9811.414
6184.26,9726.052
6185.88,9780.039
6187.51,9903.854
6189.13,9812.832
6190.76,9717.166
6192.38,9698.651
6194,9795.874
6195.63,9763.158
6197.25,9692.368
6198.88,9611.826
6200.5,9603.481
6202.12,9600.268
6203.75,9613.438
