spectral_axis,intensity
4338,0.889664
4340,0.889664
4342,0.918807
4344,0.953443
4346,1.010113
4348,1.065427
4350,1.079255
4352,1.069756
4354,1.047915
4356,1.012116
4358,0.972311
4360,0.941101
4362,0.931149
4364,0.935802
4366,0.938064
4368,0.924041
4370,0.906336
4372,0.927014
4374,0.953055
4376,0.953249
4378,0.954348
4380,0.957837
4382,0.953701
4384,0.984524
4386,1.044038
4388,1.068464
4390,1.067947
4392,1.070338
4394,1.094957
4396,1.143421
4398,1.202935
4400,1.26051
4402,1.307423
4404,1.345354
4406,1.323319
4408,1.222514
4410,1.129851
4412,1.086428
4414,1.095539
4416,1.125005
4418,1.141547
4420,1.123712
4422,1.070919
4424,1.009402
4426,1.013926
4428,1.062002
4430,1.079061
4432,1.080224
4434,1.076864
4436,1.071501
4438,1.066202
4440,1.053408
4442,1.003005
4444,0.937224
4446,0.904333
4448,0.908533
4450,0.938904
4452,0.972247
4454,0.979419
4456,0.958548
4458,0.980906
4460,1.016963
4462,0.990211
4464,0.973862
4466,0.999904
4468,1.041841
4470,1.07751
4472,1.083714
4474,1.03525
4476,0.964363
4478,0.930826
4480,0.934639
4482,0.960939
4484,0.982521
4486,0.989112
4488,0.978709
4490,0.954412
4492,0.929663
4494,0.921134
4496,0.927725
4498,0.946335
4500,0.975219
4502,0.994023
4504,1.00391
4506,1.07835
4508,1.165521
4510,1.156151
4512,1.11053
4514,1.0589
4516,0.985946
4518,0.9022
4520,0.834028
4522,0.833511
4524,0.891151
4526,0.959711
4528,1.024652
4530,1.073827
4532,1.101161
4534,1.102453
4536,1.082163
4538,1.060257
4540,1.039062
4542,1.011406
4544,1.001002
4546,1.011664
4548,1.021228
4550,1.040355
4552,1.06491
4554,1.030662
4556,0.973539
4558,0.977804
4560,1.01483
4562,1.052244
4564,1.06155
4566,1.062648
4568,1.076347
4570,1.088431
4572,1.092243
4574,1.086815
4576,1.085458
4578,1.09864
4580,1.132048
4582,1.150012
4584,1.13095
4586,1.118155
4588,1.114343
4590,1.101354
4592,1.100062
4594,1.120805
4596,1.160803
4598,1.186263
4600,1.176958
4602,1.168105
4604,1.166942
4606,1.161837
4608,1.149043
4610,1.117638
4612,1.049143
4614,1.005655
4616,1.027043
4618,1.044749
4620,1.036413
4622,1.01231
4624,0.998417
4626,1.017932
4628,1.086234
4630,1.134633
4632,1.116346
4634,1.095733
4636,1.098834
4638,1.123842
4640,1.163711
4642,1.198928
4644,1.201707
4646,1.166942
4648,1.106718
4650,1.054506
4652,1.022326
4654,1.005848
4656,0.986334
4658,0.969404
4660,0.991116
4662,1.015347
4664,1.008627
4666,0.987755
4668,0.983103
4670,1.024135
4672,1.060516
4674,1.070855
4676,1.076218
4678,1.076218
4680,1.072922
4682,1.084231
4684,1.10381
4686,1.113244
4688,1.119125
4690,1.131014
4692,1.159705
4694,1.186263
4696,1.192208
4698,1.181352
4700,1.169462
4702,1.17586
4704,1.167136
4706,1.142129
4708,1.139609
4710,1.156862
4712,1.17922
4714,1.19266
4716,1.189429
4718,1.170561
4720,1.146717
4722,1.132048
4724,1.139156
4726,1.169139
4728,1.205325
4730,1.194017
4732,1.152015
4734,1.13263
4736,1.107558
4738,1.067947
4740,1.027302
4742,1.04113
4744,1.123002
4746,1.154729
4748,1.132824
4750,1.121322
4752,1.124036
4754,1.138639
4756,1.1546
4758,1.164034
4760,1.164616
4762,1.16565
4764,1.168945
4766,1.170625
4768,1.154342
4770,1.12242
4772,1.099545
4774,1.095216
4776,1.104262
4778,1.094053
4780,1.070144
4782,1.059934
4784,1.090305
4786,1.143033
4788,1.147557
4790,1.128559
4792,1.117509
4794,1.094957
4796,1.070144
4798,1.064845
4800,1.072922
4802,1.078027
4804,1.054441
4806,1.038028
4808,1.06142
4810,1.108462
4812,1.146652
4814,1.140707
4816,1.107946
4818,1.065233
4820,1.023037
4822,0.989435
4824,0.975348
4826,1.006107
4828,1.060128
4830,1.091662
4832,1.10465
4834,1.101225
4836,1.078221
4838,1.050564
4840,1.029434
4842,1.005525
4844,0.984847
4846,0.980712
4848,0.996414
4850,1.024717
4852,1.04882
4854,1.051146
4856,1.031631
4858,1.034151
4860,1.05134
4862,1.049013
4864,1.039902
4866,1.036607
4868,1.049531
4870,1.057931
4872,1.046946
4874,1.038545
4876,1.039321
4878,1.046558
4880,1.059805
4882,1.080547
4884,1.112727
4886,1.135602
4888,1.135344
4890,1.13263
4892,1.127654
4894,1.111112
4896,1.090822
4898,1.079449
4900,1.092954
4902,1.111629
4904,1.116411
4906,1.117445
4908,1.121128
4910,1.131854
4912,1.150465
4914,1.173404
4916,1.194405
4918,1.206424
4920,1.218702
4922,1.28332
4924,1.386839
4926,1.479049
4928,1.556204
4930,1.620111
4932,1.68221
4934,1.678526
4936,1.579143
4938,1.482409
4940,1.424447
4942,1.396919
4944,1.365062
4946,1.320217
4948,1.290945
4950,1.29256
4952,1.32222
4954,1.339603
4956,1.34083
4958,1.344061
4960,1.336759
4962,1.321445
4964,1.318214
4966,1.302124
4968,1.255017
4970,1.202547
4972,1.167459
4974,1.164034
4976,1.160222
4978,1.140901
4980,1.117703
4982,1.090757
4984,1.060451
4986,1.0284
4988,1.015606
4990,1.04533
4992,1.070338
4994,1.06743
4996,1.048432
4998,1.031437
5000,1.03105
5002,1.044232
5004,1.066848
5006,1.093148
5008,1.112727
5010,1.120352
5012,1.116863
5014,1.120352
5016,1.14103
5018,1.157056
5020,1.168558
5022,1.189429
5024,1.235502
5026,1.306712
5028,1.383737
5030,1.433105
5032,1.43233
5034,1.394916
5036,1.330814
5038,1.24946
5040,1.185035
5042,1.147557
5044,1.117315
5046,1.08436
5048,1.04701
5050,1.020905
5052,1.016834
5054,1.039062
5056,1.052438
5058,1.054765
5060,1.085329
5062,1.131208
5064,1.181934
5066,1.268005
5068,1.394141
5070,1.548062
5072,1.735714
5074,1.939649
5076,2.114959
5078,2.241353
5080,2.286586
5082,2.161161
5084,1.918325
5086,1.686927
5088,1.466901
5090,1.270202
5092,1.122355
5094,1.054054
5096,1.06226
5098,1.06155
5100,1.038352
5102,1.024006
5104,0.992602
5106,0.958031
5108,0.978127
5110,1.019224
5112,1.040807
5114,1.04882
5116,1.050952
5118,1.056445
5120,1.067301
5122,1.076024
5124,1.064005
5126,1.047204
5128,1.040807
5130,1.036736
5132,1.029046
5134,1.014701
5136,1.008304
5138,1.018449
5140,1.044232
5142,1.079061
5144,1.113309
5146,1.140901
5148,1.137024
5150,1.077058
5152,1.026849
5154,1.015606
5156,1.021421
5158,1.010501
5160,0.97005
5162,0.953249
5164,0.959129
5166,0.956028
5168,0.957062
5170,0.964945
5172,0.971407
5174,0.959129
5176,0.9285
5178,0.931602
5180,0.966625
5182,0.998934
5184,1.017932
5186,1.019418
5188,1.008304
5190,0.988918
5192,0.967917
5194,0.958612
5196,0.959711
5198,0.961456
5200,0.946529
5202,0.923848
5204,0.933024
5206,0.956028
5208,0.970825
5210,0.98614
5212,0.994152
5214,0.981552
5216,0.964363
5218,0.953507
5220,0.951957
5222,0.948726
5224,0.937547
5226,0.931537
5228,0.937935
5230,0.957643
5232,0.976318
5234,0.987303
5236,0.994605
5238,1.007205
5240,1.02336
5242,1.008433
5244,0.971213
5246,0.944138
5248,0.915124
5250,0.892249
5252,0.906724
5254,0.938451
5256,0.961456
5258,0.972958
5260,0.970244
5262,0.954412
5264,0.953831
5266,0.974508
5268,0.994217
5270,1.012504
5272,1.0326
5274,1.05554
5276,1.067042
5278,1.048755
5280,1.030662
5282,1.021551
5284,1.000808
5286,0.979743
5288,0.97005
5290,0.964622
5292,0.966108
5294,0.981035
5296,1.00643
5298,1.034022
5300,1.051146
5302,1.058448
5304,1.059159
5306,1.051017
5308,1.039515
5310,1.032924
5312,1.029563
5314,1.02853
5316,1.030145
5318,1.031631
5320,1.030727
5322,1.028336
5324,1.022326
5326,1.010242
5328,0.983361
5330,0.961649
5332,0.996543
5334,1.043133
5336,1.055217
5338,1.052503
5340,1.041841
5342,1.024846
5344,1.016704
5346,1.021809
5348,1.03092
5350,1.034022
5352,1.026009
5354,1.012633
5356,1.005913
5358,1.016834
5360,1.021163
5362,1.007141
5364,0.982909
5366,0.956609
5368,0.938128
5370,0.93955
5372,0.957449
5374,0.978256
5376,0.990211
5378,0.992925
5380,0.999257
5382,1.014701
5384,1.038158
5386,1.055605
5388,1.07163
5390,1.098964
5392,1.131402
5394,1.153114
5396,1.138962
5398,1.107429
5400,1.079513
5402,1.049143
5404,1.019548
5406,0.998417
5408,0.988014
5410,0.985558
5412,0.983232
5414,0.982457
5416,0.987755
5418,1.007658
5420,1.027043
5422,1.022003
5424,1.020323
5426,1.032019
5428,1.042552
5430,1.04785
5432,1.04966
5434,1.062713
5436,1.071759
5438,1.048561
5440,1.007335
5442,0.965526
5444,0.940455
5446,0.919906
5448,0.897613
5450,0.90485
5452,0.937159
5454,0.96921
5456,0.967142
5458,0.944913
5460,0.973216
5462,1.017221
5464,1.034862
5466,1.041324
5468,1.032407
5470,0.999516
5472,0.98013
5474,0.98782
5476,1.003845
5478,1.017932
5480,1.023037
5482,1.017415
5484,1.002941
5486,0.983555
5488,0.96753
5490,0.958225
5492,0.952021
5494,0.948726
5496,0.948855
5498,0.952926
5500,0.962748
5502,0.979161
5504,0.994023
5506,0.99971
5508,0.988337
5510,0.986528
5512,1.007529
5514,1.005525
5516,0.985558
5518,0.980518
5520,1.000162
5522,1.027625
5524,1.01664
5526,1.001648
5528,1.013409
5530,1.01916
5532,1.01063
5534,0.996156
5536,1.003716
5538,1.03021
5540,1.033828
5542,1.024135
5544,1.017157
5546,1.011018
5548,1.00643
5550,1.004621
5552,1.019224
5554,1.038158
5556,1.021163
5558,0.972828
5560,0.923201
5562,0.939744
5564,0.989048
5566,0.988854
5568,0.989823
5570,1.021938
5572,1.082227
5574,1.120352
5576,1.100644
5578,1.062454
5580,1.021421
5582,0.980453
5584,0.955317
5586,0.958548
5588,1.000227
5590,1.022455
5592,0.989823
5594,0.96921
5596,0.970825
5598,0.971536
5600,0.974315
5602,0.982909
5604,1.002359
5606,1.017803
5608,1.018126
5610,1.013926
5612,1.00895
5614,1.003005
5616,1.020258
5618,1.055605
5620,1.069821
5622,1.065944
5624,1.054958
5626,1.037641
5628,1.021163
5630,1.013344
5632,1.003134
5634,0.987561
5636,0.97425
5638,0.971601
5640,0.985235
5642,1.015412
5644,1.045912
5646,1.054441
5648,1.051017
5650,1.042422
5652,1.027043
5654,1.021551
5656,1.034345
5658,1.043844
5660,1.040549
5662,1.024006
5664,0.989306
5666,0.945301
5668,0.912927
5670,0.915447
5672,0.954541
5674,0.982133
5676,0.982521
5678,0.964105
5680,0.954541
5682,0.952344
5684,0.918032
5686,0.881264
5688,0.873251
5690,0.883009
5692,0.904527
5694,0.933153
5696,0.960615
5698,0.981229
5700,0.992602
5702,0.99803
5704,0.998223
5706,0.98362
5708,0.959646
5710,0.939938
5712,0.925463
5714,0.917063
5716,0.916546
5718,0.918226
5720,0.918937
5722,0.928436
5724,0.944913
5726,0.959646
5728,0.971601
5730,0.974315
5732,0.955704
5734,0.930633
5736,0.917127
5738,0.924106
5740,0.939938
5742,0.94291
5744,0.938904
5746,0.933411
5748,0.930245
5750,0.93102
5752,0.937547
5754,0.955317
5756,0.977158
5758,0.989952
5760,0.993313
5762,0.9937
5764,1.004233
5766,1.027108
5768,1.060322
5770,1.099222
5772,1.137864
5774,1.16901
5776,1.154859
5778,1.105361
5780,1.08604
5782,1.080224
5784,1.062131
5786,1.039127
5788,1.019548
5790,1.010759
5792,0.982327
5794,0.934639
5796,0.905431
5798,0.900456
5800,0.913121
5802,0.927402
5804,0.945753
5806,0.979936
5808,1.011535
5810,1.03441
5812,1.058836
5814,1.078738
5816,1.088043
5818,1.089529
5820,1.085458
5822,1.077316
5824,1.061033
5826,1.035121
5828,0.999645
5830,0.985429
5832,1.005525
5834,1.008756
5836,0.986657
5838,0.958548
5840,0.935608
5842,0.92514
5844,0.927402
5846,0.931537
5848,0.927208
5850,0.914736
5852,0.898453
5854,0.885658
5856,0.888114
5858,0.901619
5860,0.90233
5862,0.906853
5864,0.927854
5866,0.942458
5868,0.946206
5870,0.946529
5872,0.956415
5874,0.975155
5876,0.98446
5878,0.98194
5880,0.971019
5882,0.956803
5884,0.95144
5886,0.967013
5888,0.994217
5890,1.017221
5892,1.017027
5894,1.000356
5896,0.978515
5898,0.952151
5900,0.936254
5902,0.949307
5904,0.979419
5906,1.01231
5908,1.03525
5910,1.042229
5912,1.03105
5914,0.996931
5916,0.9632
5918,0.964105
5920,0.990211
5922,1.03945
5924,1.12326
5926,1.163647
5928,1.112533
5930,1.052115
5932,1.008239
5934,0.972635
5936,0.958031
5938,0.98194
5940,1.071501
5942,1.124811
5944,1.076412
5946,1.039127
5948,1.037447
5950,1.043262
5952,1.073245
5954,1.119965
5956,1.152532
5958,1.147944
5960,1.10885
5962,1.093729
5964,1.11053
5966,1.13263
5968,1.131337
5970,1.090305
5972,1.011923
5974,0.944849
5976,0.927725
5978,0.941941
5980,0.971924
5982,1.004233
5984,1.016252
5986,1.011858
5988,1.024523
5990,1.041841
5992,1.048238
5994,1.052632
5996,1.053149
5998,1.043909
6000,1.006947
6002,0.96404
6004,0.981358
6006,1.029046
6008,1.06226
6010,1.068334
6012,1.044943
6014,1.001907
6016,0.972764
6018,0.972053
6020,0.987044
6022,1.013861
6024,1.042422
6026,1.044232
6028,1.027948
6030,1.021163
6032,0.997707
6034,0.959646
6036,0.943104
6038,0.942329
6040,0.944655
6042,0.947757
6044,0.955511
6046,0.974508
6048,0.993636
6050,1.007464
6052,1.021357
6054,1.008433
6056,0.962748
6058,0.952151
6060,0.968628
6062,0.963136
6064,0.949243
6066,0.938839
6068,0.939227
6070,0.951634
6072,0.970955
6074,0.985946
6076,0.989952
6078,0.981617
6080,0.966948
6082,0.954154
6084,0.951827
6086,0.956415
6088,0.961132
6090,0.960939
6092,0.953443
6094,0.939162
6096,0.919518
6098,0.905561
6100,0.916546
6102,0.947046
6104,0.985946
6106,1.030403
6108,1.066331
6110,1.076864
6112,1.064845
6114,1.03693
6116,1.00042
6118,0.980841
6120,0.989629
6122,0.992537
6124,0.990146
6126,1.001325
6128,1.038804
6130,1.076864
6132,1.047721
6134,0.986334
6136,0.941747
6138,0.924623
6140,0.935544
6142,0.964557
6144,0.993313
6146,1.009209
6148,1.009402
6150,0.99622
6152,0.97593
6154,0.956609
6156,0.949307
6158,0.962425
6160,0.993829
6162,1.023812
6164,1.01651
6166,0.99286
6168,0.980324
6170,0.97845
6172,0.993313
6174,1.029111
6176,1.045718
6178,1.0326
6180,1.017803
6182,1.009402
6184,1.007852
6186,1.006559
6188,0.996802
6190,0.972505
6192,0.957708
6194,0.955123
6196,0.938645
6198,0.923008
6200,0.922426
6202,0.921327
6204,0.928242
6206,0.960163
6208,0.998805
6210,1.021551
6212,1.005138
6214,0.975413
6216,0.959259
6218,0.946852
6220,0.938645
6222,0.938645
6224,0.922555
6226,0.894317
6228,0.891926
6230,0.899551
6232,0.895157
6234,0.87351
6236,0.860328
6238,0.890634
6240,0.909438
6242,0.89464
6244,0.871507
6246,0.847662
6248,0.827825
6250,0.818132
6252,0.814061
6254,0.807211
6256,0.816516
6258,0.845918
6260,0.881006
6262,0.908145
6264,0.913961
6266,0.882621
6268,0.845659
6270,0.853931
6272,0.866402
6274,0.872217
6276,0.901425
6278,0.941618
6280,0.968047
6282,0.95131
6284,0.900133
6286,0.846758
6288,0.809021
6290,0.794611
6292,0.797002
6294,0.817421
6296,0.853607
6298,0.89884
6300,0.914736
6302,0.859811
6304,0.810442
6306,0.808633
6308,0.842622
6310,0.901231
6312,0.966754
6314,1.01412
6316,1.041259
6318,1.05974
6320,1.063423
6322,1.057543
6324,1.058642
6326,1.071048
6328,1.085264
6330,1.067559
6332,1.028853
6334,1.003845
6336,0.961456
6338,0.906336
6340,0.886111
6342,0.898
6344,0.927402
6346,0.976253
6348,0.989241
6350,0.90136
6352,0.850635
6354,0.883009
6356,0.917709
6358,0.948209
6360,0.978838
6362,1.007658
6364,1.015154
6366,0.978838
6368,0.936448
6370,0.906659
6372,0.878744
6374,0.864916
6376,0.874544
6378,0.901554
6380,0.930116
6382,0.94291
6384,0.950664
6386,0.96404
6388,0.990017
6390,1.026009
6392,1.06155
6394,1.076735
6396,1.066137
6398,1.036348
6400,1.012504
6402,1.008304
6404,1.020517
6406,1.038158
6408,1.048238
6410,1.044813
6412,1.01651
6414,0.957126
6416,0.958935
6418,1.021745
6420,1.031825
6422,1.006818
6424,0.983555
6426,0.955834
6428,0.946723
6430,0.985106
6432,1.036348
6434,1.075119
6436,1.095927
6438,1.095022
6440,1.078803
6442,1.071048
6444,1.079643
6446,1.099804
6448,1.086945
6450,1.050241
6452,1.062907
6454,1.10465
6456,1.133018
6458,1.116604
6460,1.0631
6462,1.007529
6464,1.003716
6466,1.052761
6468,1.090757
6470,1.105942
6472,1.099933
6474,1.072147
6476,1.031308
6478,0.991503
6480,0.980453
6482,0.996543
6484,1.003458
6486,1.004233
6488,1.006236
6490,0.998223
6492,0.988402
6494,0.993313
6496,0.990857
6498,0.989241
6500,1.032148
6502,1.077639
6504,1.078738
6506,1.032213
6508,0.96656
6510,0.925205
6512,0.91913
6514,0.93451
6516,0.931731
6518,0.932442
6520,0.958935
6522,0.993119
6524,1.021551
6526,1.034604
6528,1.02504
6530,0.99971
6532,0.978127
6534,1.002101
6536,1.081904
6538,1.137541
6540,1.163453
6542,1.195956
6544,1.207716
6546,1.18342
6548,1.125328
6550,1.048561
6552,0.979936
6554,0.968951
6556,0.987109
6558,0.969145
6560,0.949243
6562,0.953443
6564,0.990857
6566,1.030662
6568,1.048303
6570,1.066719
6572,1.080741
6574,1.072212
6576,1.046429
6578,1.011923
6580,0.979613
6582,0.948855
6584,0.92262
6586,0.921521
6588,0.941553
6590,0.96404
6592,0.975801
6594,0.977158
6596,0.984137
6598,1.00223
6600,1.025751
6602,1.024523
6604,1.019548
6606,1.054248
6608,1.084748
6610,1.095345
6612,1.109626
6614,1.128623
6616,1.149948
6618,1.172629
6620,1.210301
6622,1.27912
6624,1.330621
6626,1.354142
6628,1.387743
6630,1.423154
6632,1.448549
6634,1.46535
6636,1.512909
6638,1.640014
6640,1.784113
6642,1.911023
6644,2.032312
6646,2.135443
6648,2.218478
6650,2.309978
6652,2.442898
6654,2.649483
6656,2.989247
6658,3.448296
6660,3.933064
6662,4.234638
6664,4.222037
6666,4.028182
6668,3.716463
6670,3.317896
6672,2.930767
6674,2.668739
6676,2.650064
6678,2.769996
6680,2.897941
6682,3.022267
6684,3.098387
6686,3.07338
6688,2.901689
6690,2.583572
6692,2.167882
6694,1.808022
6696,1.611517
6698,1.505931
6700,1.442217
6702,1.390651
6704,1.351751
6706,1.323319
6708,1.295016
6710,1.272141
6712,1.259734
6714,1.254823
6716,1.241706
6718,1.202805
6720,1.170302
6722,1.157443
6724,1.151111
6726,1.135731
6728,1.101742
6730,1.056509
6732,1.015735
6734,0.996156
6736,0.993313
6738,0.999063
6740,1.004427
6742,0.997125
6744,0.982133
6746,1.013732
6748,1.063553
6750,1.064263
6752,1.050758
6754,1.048755
6756,1.063747
6758,1.094828
6760,1.131725
6762,1.154406
6764,1.148138
6766,1.108462
6768,1.094246
6770,1.113826
6772,1.11234
6774,1.084618
6776,1.044619
6778,1.022714
6780,1.016252
6782,1.003264
6784,0.978515
6786,0.954606
6788,0.9632
6790,0.987238
6792,1.002424
6794,1.000937
6796,0.997448
6798,1.015864
6800,0.990857
6802,0.938128
6804,0.970631
6806,1.049401
6808,1.117315
6810,1.180124
6812,1.225551
6814,1.238216
6816,1.243127
6818,1.254953
6820,1.270526
6822,1.290622
6824,1.303029
6826,1.264645
6828,1.180706
6830,1.087914
6832,1.021228
6834,0.985364
6836,0.946206
6838,0.913056
6840,0.898323
6842,0.895803
6844,0.900327
6846,0.905625
6848,0.901748
6850,0.88023
6852,0.83532
6854,0.790152
6856,0.766243
6858,0.759911
6860,0.767019
6862,0.782527
6864,0.814513
6866,0.852638
6868,0.865303
6870,0.869245
6872,0.88624
6874,0.921909
6876,0.944849
6878,0.910601
6880,0.848955
6882,0.794223
6884,0.77865
6886,0.774127
6888,0.754224
6890,0.742657
6892,0.741236
6894,0.741301
6896,0.764434
6898,0.816323
6900,0.883526
6902,0.943944
6904,0.980453
6906,0.995833
6908,0.999063
6910,1.002811
6912,6.20E-05
6914,6.20E-05
6916,6.20E-05
6918,6.20E-05
6920,6.20E-05
6922,6.20E-05
6924,6.20E-05
6926,6.20E-05
6928,6.20E-05
6930,6.20E-05
6932,6.20E-05
6934,6.20E-05
6936,6.20E-05
6938,6.20E-05
6940,6.20E-05
6942,6.20E-05
6944,6.20E-05
6946,6.20E-05
6948,6.20E-05
6950,6.20E-05
6952,6.20E-05
6954,6.20E-05
6956,6.20E-05
6958,6.20E-05
6960,6.20E-05
6962,6.20E-05
6964,6.20E-05
6966,6.20E-05
6968,6.20E-05
6970,6.20E-05
6972,6.20E-05
6974,6.20E-05
6976,6.20E-05
6978,6.20E-05
6980,6.20E-05
6982,6.20E-05
6984,6.20E-05
6986,6.20E-05
6988,6.20E-05
6990,6.20E-05
6992,6.20E-05
6994,6.20E-05
6996,6.20E-05
6998,6.20E-05
7000,6.20E-05
7002,6.20E-05
7004,6.20E-05
7006,6.20E-05
7008,6.20E-05
7010,6.20E-05
7012,6.20E-05
7014,6.20E-05
7016,6.20E-05
7018,6.20E-05
7020,6.20E-05
7022,6.20E-05
7024,6.20E-05
7026,6.20E-05
7028,6.20E-05
7030,6.20E-05
7032,6.20E-05
7034,6.20E-05
7036,6.20E-05
7038,6.20E-05
7040,6.20E-05
7042,6.20E-05
7044,6.20E-05
7046,6.20E-05
7048,6.20E-05
7050,6.20E-05
7052,6.20E-05
7054,6.20E-05
7056,6.20E-05
7058,6.20E-05
7060,6.20E-05
7062,6.20E-05
7064,6.20E-05
7066,6.20E-05
7068,6.20E-05
7070,6.20E-05
7072,6.20E-05
7074,6.20E-05
7076,6.20E-05
7078,6.20E-05
7080,6.20E-05
7082,6.20E-05
7084,6.20E-05
7086,6.20E-05
7088,6.20E-05
7090,6.20E-05
7092,6.20E-05
7094,6.20E-05
7096,6.20E-05
